OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,High_level_taxonomy,HL_hit_percent_id,HL_hit_query_cover
FOTU039,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-ZANF81,p__Ascomycota,c__Dothideomycetes,o__Pleosporales",95.531,81
FOTU040,Fungi,Ascomycota,Sordariomycetes,Coronophorales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU041,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,unidentified,unidentified,unidentified,0,0
FOTU042,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU043,Fungi,Chytridiomycota,Synchytriomycetes,Synchytriales,Synchytriaceae,unidentified,unidentified,unidentified,0,0
FOTU044,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU045,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU046,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,unidentified,"Fungi-CCHF61,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Talaromyces",94.196,100
FOTU047,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU048,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Syncephalis,Syncephalis parvula ,unidentified,0,0
FOTU049,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Magnaporthiopsis,Magnaporthiopsis agrostidis ,"Fungi-ZANF76,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sarocladium,s__Sarocladium_zeae",79.638,93
FOTU050,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striaticonidium,Striaticonidium humicola ,"Fungi-CCHF52,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea",84.753,100
FOTU051,Metazoa,Arthropoda,Collembola,unidentified,Isotomidae,Desoria,Desoria spunidentified,unidentified,0,0
FOTU052,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU053,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unidentified,unidentified,unidentified,0,0
FOTU054,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,"Fungi-OEO_O203,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Linnemannia,s__Linnemannia_elongata",94.57,100
FOTU055,Mocki,Mockimycota,Mockimycetes,Mockiales,Mockiaceae,Mock,mock2,"Mocki-Mock2,p__Mockimycota,c__Mockimycetes,o__Mockiales,f__Mockiaceae,g__Mock,s__mock2",100,84
FOTU056,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Syncephalis,unidentified,unidentified,0,0
FOTU057,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces,unidentified,unidentified,0,0
FOTU058,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU059,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,"Fungi-CCHF67,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium",80.519,98
FOTU060,Fungi,Ascomycota,unidentified,unidentified,unidentified,Badarisama,Badarisama sojae ,unidentified,0,0
FOTU061,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU062,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU063,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU064,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,unidentified,"Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium",80.786,100
FOTU065,Fungi,Basidiomycota,Agaricomycetes,Polyporales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU066,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU067,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU068,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,unidentified,unidentified,unidentified,0,0
FOTU069,Metazoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU070,Fungi,Ascomycota,Sordariomycetes,Myrmecridiales,Myrmecridiaceae,Myrmecridium,Myrmecridium schulzeri ,unidentified,0,0
FOTU071,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU072,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,unidentified,unidentified,"Fungi-OEO_O278,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Linnemannia,s__Linnemannia_gamsii",95.964,100
FOTU073,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU074,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cuniculitremaceae,Kockovaella,unidentified,"Fungi-EMMF1,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Cuniculitremaceae,g__Fellomyces,s__Fellomyces_penicillatus",87.958,85
FOTU075,Fungi,Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Conlarium,unidentified,unidentified,0,0
FOTU076,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,unidentified,unidentified,0,0
FOTU077,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU078,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,"Fungi-ZANF81,p__Ascomycota,c__Dothideomycetes,o__Pleosporales",96,90
FOTU079,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU080,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Apiosporaceae,Apiospora,unidentified,unidentified,0,0
FOTU081,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU082,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU083,Fungi,Kickxellomycota,Ramicandelaberomycetes,Ramicandelaberales,Ramicandelaberaceae,Ramicandelaber,unidentified,unidentified,0,0
FOTU084,Metazoa,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Grania,unidentified,unidentified,0,0
FOTU085,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified,unidentified,0,0
FOTU086,Fungi,Ascomycota,Sordariomycetes,Lulworthiales,Lulworthiaceae,unidentified,unidentified,unidentified,0,0
FOTU087,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU088,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia diffluens ,"Fungi-EMMF22,p__Basidiomycota,c__Tremellomycetes,o__Filobasidiales,f__Filobasidiaceae,g__Filobasidium",86.022,82
FOTU089,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Gigaspora,Gigaspora margarita ,unidentified,0,0
FOTU090,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified,unidentified,0,0
FOTU091,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,unidentified,"Fungi-ZANF71,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Alternaria",85.976,75
FOTU092,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU093,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU094,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unidentified,unidentified,0,0
FOTU095,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,"Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii",85.59,100
FOTU096,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,unidentified,unidentified,0,0
FOTU097,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU098,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,unidentified,"Fungi-ZANF38,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sarocladium,s__Sarocladium_zeae",87.946,100
FOTU099,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU100,Fungi,Ascomycota,Sordariomycetes,unidentified,Junewangiaceae,unidentified,unidentified,unidentified,0,0
FOTU101,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU102,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU103,Metazoa,Arthropoda,Arachnida,Mesostigmata,Phytoseiidae,Euseius,unidentified,unidentified,0,0
FOTU104,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Sordaria fimicola ,unidentified,0,0
FOTU105,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,unidentified,"Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium",86.425,100
FOTU106,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,unidentified,0,0
FOTU107,Fungi,Ascomycota,Dothideomycetes,unidentified,Pseudorobillardaceae,Pseudorobillarda,unidentified,unidentified,0,0
FOTU108,Fungi,Chytridiomycota,Chytridiomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU109,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,unidentified,0,0
FOTU110,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,Leucosporidium golubevii ,"Fungi-CHH6_A,p__Basidiomycota,c__Microbotryomycetes,o__Leucosporidiales,f__Leucosporidiaceae,g__Leucosporidium,s__Leucosporidium_golubevii",100,100
FOTU111,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,unidentified,unidentified,0,0
FOTU112,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU113,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU114,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Daedaleopsis,Daedaleopsis tricolor ,unidentified,0,0
FOTU115,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU116,Mocki,Mockimycota,Mockimycetes,Mockiales,Mockiaceae,Mock,mock1,"Mocki-Mock1,p__Mockimycota,c__Mockimycetes,o__Mockiales,f__Mockiaceae,g__Mock,s__mock1",93.97,89
FOTU117,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU118,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU119,Fungi,Basidiomycota,Cystobasidiomycetes,unidentified,Symmetrosporaceae,Symmetrospora,Symmetrospora suhii ,"Fungi-EMMF95,p__Basidiomycota,c__Cystobasidiomycetes,o__,f__Symmetrosporaceae,g__Symmetrospora",91.518,100
FOTU120,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU121,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys conoides ,unidentified,0,0
FOTU122,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,unidentified,0,0
FOTU123,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified,unidentified,0,0
FOTU124,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU125,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula paludigena ,"Fungi-ZANF11,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Sporobolomyces",84.651,95
FOTU126,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Collariella,Collariella carteri ,"Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii",88.938,100
FOTU127,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU128,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,unidentified,unidentified,unidentified,0,0
FOTU129,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU130,Fungi,Basidiomycota,Agaricomycetes,Russulales,Auriscalpiaceae,Lentinellus,Lentinellus castoreus ,unidentified,0,0
FOTU131,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU132,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,unidentified,"Fungi-CCHF61,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Talaromyces",76.339,100
FOTU133,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU134,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU135,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU136,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU137,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii",82.063,100
FOTU138,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU139,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU140,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU141,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,unidentified,0,0
FOTU142,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU143,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Dissoconiaceae,Dissoconium,Dissoconium eucalypti ,unidentified,0,0
FOTU144,Fungi,Basidiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU145,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU146,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU147,Fungi,Ascomycota,Sordariomycetes,unidentified,Junewangiaceae,unidentified,unidentified,unidentified,0,0
FOTU148,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Meyerozyma,Meyerozyma guilliermondii ,"Fungi-CCHF58,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Debaryomycetaceae,g__Meyerozyma,s__Meyerozyma_carpophila",99.545,100
FOTU149,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU150,Fungi,Ascomycota,Lecanoromycetes,Ostropales,Stictidaceae,Karstenia,unidentified,unidentified,0,0
FOTU151,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,unidentified,unidentified,0,0
FOTU152,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-ZANF74,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Westerdykella",85.083,80
FOTU153,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU154,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,unidentified,0,0
FOTU155,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU156,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,unidentified,unidentified,0,0
FOTU157,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU158,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Angulomycetaceae,Angulomyces,unidentified,unidentified,0,0
FOTU159,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU160,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU161,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU162,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,unidentified,0,0
FOTU163,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,unidentified,unidentified,0,0
FOTU164,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU165,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Neovaginatispora,Neovaginatispora aquadulcis ,unidentified,0,0
FOTU166,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU167,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU168,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU169,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Limnoperdaceae,unidentified,unidentified,unidentified,0,0
FOTU170,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU171,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,unidentified,unidentified,unidentified,0,0
FOTU172,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU173,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU174,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus intraradices ,unidentified,0,0
FOTU175,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,unidentified,unidentified,0,0
FOTU176,Fungi,Ascomycota,Leotiomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU177,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU178,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU179,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,unidentified,0,0
FOTU180,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU181,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Operculomycetaceae,Operculomyces,unidentified,unidentified,0,0
FOTU182,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,unidentified,"Fungi-EMMF7,p__Basidiomycota,c__Tremellomycetes,o__Tremellales",89.305,84
FOTU183,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU184,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,unidentified,"Fungi-EMMF39,p__Basidiomycota,c__Tremellomycetes,o__Tremellales",91.228,77
FOTU185,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU186,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Brachybasidiaceae,Kordyana,unidentified,unidentified,0,0
FOTU187,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,"Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis",86.224,86
